sys.exec.out.time {s},time {s},altitude {m},latitude {r},longitude {r},seat_accel_x {m/s2},seat_accel_y {m/s2},seat_accel_z {m/s2}
86.4,86.41,297.0535874,0.4985576827,-1.406178623,10.22465948,-0.006964650389,0.00295415442
86.5,86.51,296.4276592,0.49855775,-1.406178619,10.29613493,0.2378016453,0.1037936543
86.6,86.61,295.7998763,0.4985578168,-1.406178615,10.18751872,0.4385516067,0.4113827153
86.7,86.71,295.1695075,0.4985578832,-1.40617861,10.11828993,0.5856058602,0.9142262213
86.8,86.81,294.53701,0.4985579492,-1.406178605,10.04538031,0.6667735696,1.564717272
86.9,86.91,293.9037923,0.4985580149,-1.4061786,9.801042637,0.6571635872,2.27570386
87,87.01,293.2708347,0.4985580801,-1.406178595,9.714522876,0.5748452742,3.045460628
87.1,87.11,292.6400117,0.4985581449,-1.406178589,9.309472488,0.3973478943,3.614072857
87.2,87.21,292.0111506,0.4985582093,-1.406178584,8.986099017,0.1712945705,4.009473564
87.3,87.31,291.3835693,0.4985582733,-1.406178579,8.670633284,-0.06989941537,4.11962162
87.4,87.41,290.7561578,0.498558337,-1.406178573,8.471382614,-0.2971760527,3.977550512
87.5,87.51,290.1280873,0.4985584002,-1.406178568,8.547438131,-0.4882021544,3.654479463
87.6,87.61,289.4998464,0.4985584631,-1.406178562,8.701368846,-0.6103714918,3.108668838
87.7,87.71,288.8718523,0.4985585256,-1.406178556,8.984330278,-0.6572473092,2.428740801
87.8,87.81,288.2444151,0.4985585879,-1.40617855,9.290845896,-0.6154147656,1.692200177
87.9,87.91,287.6176889,0.4985586498,-1.406178544,9.786333973,-0.5105280812,1.039497521
88,88.01,286.9926148,0.4985587115,-1.406178538,10.04082106,-0.3389767726,0.4990023506
88.1,88.11,286.3686442,0.4985587729,-1.406178531,10.2569241,-0.1407757627,0.1748332487
88.2,88.21,285.7450117,0.4985588342,-1.406178524,10.3072855,0.05997720583,0.0857798004
88.3,88.31,285.1204477,0.4985588953,-1.406178517,10.05708121,0.2290424136,0.2203145897
88.4,88.41,284.4928665,0.4985589563,-1.406178509,10.20281455,0.3786252345,0.5670961959
88.5,88.51,283.8636353,0.4985590171,-1.406178502,10.24421113,0.4728292655,1.102425168
88.6,88.61,283.2347009,0.4985590779,-1.406178494,9.926355614,0.5011990082,1.739178546
88.7,88.71,282.6058839,0.4985591386,-1.406178485,9.621112583,0.4664993943,2.427642436
88.8,88.81,281.9769328,0.4985591992,-1.406178476,9.230284187,0.3655859977,3.060822676
88.9,88.91,281.3475433,0.4985592599,-1.406178467,9.045806022,0.2260852028,3.637581813
89,89.01,280.7185242,0.4985593205,-1.406178458,8.861727512,0.0452792585,4.011726686
89.1,89.11,280.0902658,0.4985593811,-1.406178448,8.614048727,-0.1366507967,4.086786739
89.2,89.21,279.4623069,0.4985594417,-1.406178438,8.736299913,-0.3145670534,4.018755352
89.3,89.31,278.8358793,0.4985595024,-1.406178428,8.80340845,-0.448653194,3.62776984
89.4,89.41,278.211197,0.4985595631,-1.406178417,8.838829514,-0.5141545004,2.991064397
89.5,89.51,277.5869471,0.4985596239,-1.406178406,9.032466246,-0.5174224493,2.277098097
89.6,89.61,276.962446,0.4985596848,-1.406178395,9.369754085,-0.4641848998,1.576053418
89.7,89.71,276.3376939,0.4985597458,-1.406178382,9.704430245,-0.3510765388,0.9438494033
89.8,89.81,275.7128281,0.498559807,-1.40617837,10.20951962,-0.2067266998,0.4743308445
89.9,89.91,275.0890412,0.4985598685,-1.406178356,10.26594532,-0.03417407225,0.1967062273
90,90.01,274.4650705,0.4985599301,-1.406178343,10.33277104,0.1318377366,0.1509772013
90.1,90.11,273.8405292,0.4985599921,-1.406178328,10.51717893,0.2745952741,0.3448797999
90.2,90.21,273.2167231,0.4985600544,-1.406178313,10.39222704,0.3775365352,0.7475905436
90.3,90.31,272.5936119,0.4985601171,-1.406178298,10.11288573,0.4269686362,1.308264294
90.4,90.41,271.9709566,0.4985601801,-1.406178282,9.910233412,0.4211378059,1.995096885
90.5,90.51,271.3493825,0.4985602436,-1.406178266,9.547349412,0.3560292791,2.682827451
90.6,90.61,270.7288314,0.4985603075,-1.406178249,9.342325813,0.2439703954,3.351102855
90.7,90.71,270.1102619,0.4985603719,-1.406178232,9.099858867,0.08999923188,3.859398512
90.8,90.81,269.4936223,0.4985604368,-1.406178214,8.561623628,-0.07488667284,3.971315571
90.9,90.91,268.875844,0.4985605021,-1.406178196,8.405667466,-0.2323807965,3.965168267
91,91.01,268.2560152,0.498560568,-1.406178177,8.431508243,-0.3659886953,3.753080103
91.1,91.11,267.6344762,0.4985606345,-1.406178159,8.585145501,-0.4588381733,3.324062181
91.2,91.21,267.0117296,0.4985607015,-1.40617814,8.878675424,-0.5027506077,2.75060201
91.3,91.31,266.3887115,0.4985607691,-1.40617812,9.214601923,-0.4869365537,2.066749682
91.4,91.41,265.7661941,0.4985608374,-1.4061781,9.691236601,-0.4179802369,1.403805619
91.5,91.51,265.1452046,0.4985609063,-1.40617808,9.961502619,-0.2993559922,0.8078977312
91.6,91.61,264.5254927,0.4985609759,-1.406178059,10.2338401,-0.1560603768,0.39052416
91.7,91.71,263.906823,0.4985610461,-1.406178038,10.37096402,-0.004644143803,0.1920818384
91.8,91.81,263.2885146,0.4985611171,-1.406178016,10.35053704,0.1283352628,0.2229717544
91.9,91.91,262.6699524,0.4985611888,-1.406177994,10.4549394,0.2508162953,0.4866064976
92,92.01,262.0520387,0.4985612612,-1.406177972,10.24362139,0.3217194063,0.9355069528
92.1,92.11,261.4346781,0.4985613344,-1.406177949,10.02917327,0.3492735262,1.543275016
92.2,92.21,260.8181716,0.4985614083,-1.406177926,9.82802064,0.335840074,2.249205056
92.3,92.31,260.2033797,0.4985614829,-1.406177902,9.595115349,0.2660686474,2.962349071
92.4,92.41,259.5910395,0.4985615583,-1.406177878,9.226504184,0.1582175279,3.533567336
92.5,92.51,258.9805605,0.4985616344,-1.406177855,8.864687499,0.02655567682,3.896165716
92.6,92.61,258.3706407,0.4985617112,-1.406177831,8.610967317,-0.1108515611,4.033225738
92.7,92.71,257.7601362,0.4985617887,-1.406177806,8.51489544,-0.2344488284,3.944231918
92.8,92.81,257.148467,0.498561867,-1.406177782,8.568523465,-0.3346558762,3.636394345
92.9,92.91,256.5355566,0.4985619459,-1.406177758,8.677263821,-0.3928373129,3.110782704
93,93.01,255.9215003,0.4985620255,-1.406177733,9.122886647,-0.4167908666,2.525900036
93.1,93.11,255.3080598,0.4985621058,-1.406177709,9.499639208,-0.3898558581,1.838521439
93.2,93.21,254.6962268,0.4985621868,-1.406177684,9.927500226,-0.3211291198,1.19038749
93.3,93.31,254.0868289,0.4985622685,-1.406177659,10.24406426,-0.2205207381,0.6534653874
93.4,93.41,253.4802358,0.4985623509,-1.406177635,10.45054711,-0.1040033973,0.3140014317
93.5,93.51,252.8758781,0.4985624341,-1.40617761,10.3382739,0.009850339638,0.1977998667
93.6,93.61,252.2719526,0.4985625179,-1.406177585,10.42146957,0.1108514247,0.3217738918
93.7,93.71,251.6688033,0.4985626023,-1.406177559,10.39609296,0.1879061645,0.6658714186
93.8,93.81,251.067176,0.4985626874,-1.406177534,10.32217779,0.2373959251,1.201900223
93.9,93.91,250.4681669,0.4985627732,-1.406177509,10.08640189,0.2506492545,1.871433158
94,94.01,249.8721548,0.4985628595,-1.406177484,9.724825914,0.2253307393,2.559498049
94.1,94.11,249.279033,0.4985629464,-1.406177459,9.656816707,0.1682350278,3.299624007
94.2,94.21,248.6902705,0.4985630338,-1.406177434,9.188130808,0.08344347508,3.756912039
94.3,94.31,248.1042211,0.4985631217,-1.40617741,8.829500358,-0.01255323939,4.00735468
94.4,94.41,247.5187712,0.49856321,-1.406177386,8.563403588,-0.1110222105,4.008603736
94.5,94.51,246.9321525,0.4985632988,-1.406177362,8.459305295,-0.1907248979,3.799467927
94.6,94.61,246.3432306,0.4985633879,-1.406177338,8.571252455,-0.2549487812,3.426411347
94.7,94.71,245.7521692,0.4985634774,-1.406177315,8.850660216,-0.2953212248,2.908500518
94.8,94.81,245.1600271,0.4985635672,-1.406177293,9.151022019,-0.3005212001,2.260049921
94.9,94.91,244.5672147,0.4985636573,-1.40617727,9.376554549,-0.2750958039,1.569390505
95,95.01,243.9732843,0.4985637477,-1.406177249,9.704601797,-0.2275538295,0.9689035657
95.1,95.11,243.3785747,0.4985638383,-1.406177227,9.990844752,-0.1620363991,0.5006444323
95.2,95.21,242.7832343,0.4985639292,-1.406177206,10.12701198,-0.09200456031,0.225023824
95.3,95.31,242.1869426,0.4985640202,-1.406177186,10.21496425,-0.01601907681,0.1677499431
95.4,95.41,241.5896917,0.4985641113,-1.406177166,10.26001314,0.04804758093,0.3378311044
95.5,95.51,240.9922341,0.4985642026,-1.406177147,10.2587212,0.09936850752,0.719509263
95.6,95.61,240.3956596,0.4985642939,-1.406177128,10.00215625,0.1354162595,1.265282051
95.7,95.71,239.7998229,0.4985643852,-1.40617711,9.759087167,0.1477368606,1.926189822
95.8,95.81,239.2048786,0.4985644764,-1.406177092,9.51122426,0.1384643702,2.620031574
95.9,95.91,238.6112618,0.4985645676,-1.406177076,9.415485277,0.1028509967,3.312567339
96,96.01,238.0204363,0.4985646587,-1.40617706,9.16106182,0.05177135756,3.78952134
96.1,96.11,237.4321002,0.4985647495,-1.406177045,8.839064719,-0.01454798245,3.990081026
96.2,96.21,236.8443155,0.4985648401,-1.406177031,8.626276314,-0.08022891704,3.951630333
96.3,96.31,236.2553158,0.4985649304,-1.406177017,8.545912958,-0.1386205264,3.688067248
96.4,96.41,235.6640539,0.4985650204,-1.406177005,8.752336539,-0.1872081147,3.3063887
96.5,96.51,235.0710891,0.4985651101,-1.406176993,8.966771021,-0.212744205,2.73159219
96.6,96.61,234.4769177,0.4985651994,-1.406176982,9.382539842,-0.2197023581,2.113615636
96.7,96.71,233.8830619,0.4985652882,-1.406176972,9.773470906,-0.2000579495,1.467758491
96.8,96.81,233.2904269,0.4985653765,-1.406176963,9.952246671,-0.1629107397,0.8766156666
96.9,96.91,232.6983512,0.4985654643,-1.406176954,10.1048551,-0.1067585662,0.459010086
97,97.01,232.1059989,0.4985655516,-1.406176947,10.14808357,-0.0560735308,0.2437190018
97.1,97.11,231.5126869,0.4985656383,-1.40617694,10.23336065,-0.002468638773,0.2497175452
97.2,97.21,230.9184552,0.4985657244,-1.406176933,10.00398304,0.03886672642,0.4669510586
97.3,97.31,230.3221644,0.4985658099,-1.406176928,9.838616335,0.07367519151,0.8727034562
97.4,97.41,229.7235383,0.4985658946,-1.406176923,9.627896497,0.09189350286,1.426072478
97.5,97.51,229.122796,0.4985659786,-1.406176919,9.396763463,0.09849046704,2.061437304
97.6,97.61,228.5202842,0.4985660618,-1.406176916,9.255878695,0.09058298934,2.737098316
97.7,97.71,227.9170137,0.4985661441,-1.406176913,9.031490009,0.0696463483,3.307251432
97.8,97.81,227.3127208,0.4985662256,-1.406176912,8.590070498,0.03754503498,3.613644266
97.9,97.91,226.7050369,0.4985663061,-1.406176911,8.44834669,0.005173896002,3.806203433
98,98.01,226.0933778,0.4985663858,-1.406176912,8.586766255,-0.03486847251,3.863507466
98.1,98.11,225.4791322,0.4985664644,-1.406176913,8.669557661,-0.06413588592,3.634961799
98.2,98.21,224.8629034,0.4985665421,-1.406176915,8.888703344,-0.09275105706,3.225757173
98.3,98.31,224.2453225,0.4985666187,-1.406176918,9.189371445,-0.1120931404,2.669292134
98.4,98.41,223.6274197,0.4985666942,-1.406176922,9.553942486,-0.1251933762,2.028735125
98.5,98.51,223.0102326,0.4985667687,-1.406176926,9.865863152,-0.1255010148,1.388337458
98.6,98.61,222.394045,0.498566842,-1.406176932,9.994442916,-0.1138509216,0.8163510145
98.7,98.71,221.7778376,0.4985669142,-1.406176938,10.06008377,-0.0933139799,0.417613252
98.8,98.81,221.1603274,0.4985669853,-1.406176945,10.06833291,-0.06626939193,0.2266356295
98.9,98.91,220.5406904,0.4985670553,-1.406176953,10.02223025,-0.03971802547,0.2415644438
99,99.01,219.9183404,0.4985671241,-1.406176961,9.8694405,-0.007128578866,0.4689569819
99.1,99.11,219.2927959,0.4985671918,-1.40617697,9.738485943,0.01567166295,0.8757811491
99.2,99.21,218.6644635,0.4985672583,-1.40617698,9.668056617,0.03613582943,1.442885258
99.3,99.31,218.034687,0.4985673237,-1.40617699,9.520085703,0.04806555439,2.094899753
99.4,99.41,217.4046568,0.4985673878,-1.406177002,9.342067435,0.04834889066,2.757691193
99.5,99.51,216.7749086,0.4985674507,-1.406177013,9.088656549,0.04158496323,3.29952207
99.6,99.61,216.145413,0.4985675124,-1.406177026,9.039377257,0.02430918732,3.749623108
99.7,99.71,215.5170331,0.4985675728,-1.406177039,8.988053233,0.002699065937,3.955869636
99.8,99.81,214.8898157,0.498567632,-1.406177053,8.834234136,-0.01990363967,3.838089194
99.9,99.91,214.262215,0.4985676899,-1.406177068,8.728121026,-0.04490301972,3.492205268
100,100.01,213.6322547,0.4985677467,-1.406177083,8.812452126,-0.05982393551,3.014122744
100.1,100.11,212.9991747,0.4985678023,-1.406177098,9.037448426,-0.07251461015,2.453043182
100.2,100.21,212.3633759,0.4985678567,-1.406177114,9.49254387,-0.08143450139,1.88244526
100.3,100.31,211.7265291,0.4985679101,-1.40617713,9.772638322,-0.07781604697,1.279301045
100.4,100.41,211.0891803,0.4985679622,-1.406177147,9.985769354,-0.06862575877,0.7846806912
100.5,100.51,210.4510376,0.4985680133,-1.406177164,10.07908238,-0.05848320187,0.4355704577
100.6,100.61,209.8120121,0.4985680633,-1.40617718,10.32297329,-0.04138841555,0.2975009212
100.7,100.71,209.1731466,0.4985681122,-1.406177197,10.26313545,-0.03273223941,0.3669555864
100.8,100.81,208.5346085,0.4985681601,-1.406177214,10.21916755,-0.01850769075,0.6510281471
100.9,100.91,207.8969768,0.498568207,-1.406177231,9.967249336,-0.005660739288,1.112046116
101,101.01,207.2601015,0.4985682529,-1.406177248,9.738222919,-0.006575251356,1.698185969
101.1,101.11,206.624041,0.4985682978,-1.406177265,9.453910614,-0.001100430124,2.339720699
101.2,101.21,205.9884777,0.4985683417,-1.406177282,9.167522693,0.0004900331901,2.94087087
101.3,101.31,205.3531631,0.4985683847,-1.406177298,9.073351421,-0.005024043935,3.489945572
101.4,101.41,204.7188478,0.4985684269,-1.406177315,8.934292375,-0.001736050736,3.817421844
101.5,101.51,204.0851432,0.4985684682,-1.406177331,8.762140697,-0.00671691907,3.87293966
101.6,101.61,203.4507905,0.4985685086,-1.406177347,8.778171511,-0.006440494735,3.745274468
101.7,101.71,202.8154771,0.4985685483,-1.406177363,9.005939958,-0.008288348884,3.461864665
101.8,101.81,202.1800945,0.4985685873,-1.406177379,9.18118149,-0.007232538427,2.957685307
101.9,101.91,201.544604,0.4985686256,-1.406177394,9.388956927,-0.003337205124,2.351819606
102,102.01,200.909098,0.4985686632,-1.406177408,9.881068039,-0.005505719579,1.768002491
102.1,102.11,200.2753981,0.4985687003,-1.406177422,10.13995367,-0.001738397786,1.180331963
102.2,102.21,199.6437257,0.4985687369,-1.406177436,10.25967897,-0.005330536225,0.7060162456
102.3,102.31,199.013502,0.498568773,-1.406177449,10.44156352,-0.008405848618,0.4219695235
102.4,102.41,198.3850275,0.4985688088,-1.406177461,10.41264693,-0.01767643963,0.3392534221
102.5,102.51,197.7579103,0.4985688442,-1.406177472,10.15876995,-0.02824857708,0.465658045
102.6,102.61,197.1307006,0.4985688793,-1.406177483,10.00923642,-0.04087291539,0.7943674077
102.7,102.71,196.503319,0.4985689143,-1.406177492,9.774957111,-0.05935413647,1.280057188
102.8,102.81,195.8760223,0.498568949,-1.406177501,9.575470121,-0.06745485392,1.886407806
102.9,102.91,195.2493662,0.4985689838,-1.406177509,9.441568052,-0.07738741315,2.548342966
103,103.01,194.6242902,0.4985690184,-1.406177517,9.190145837,-0.07568759559,3.126107765
103.1,103.11,194.0009852,0.4985690532,-1.406177523,9.209174649,-0.06973931719,3.661448431
103.2,103.21,193.3806834,0.498569088,-1.406177528,9.034865061,-0.05344911374,3.885778761
103.3,103.31,192.7628399,0.4985691229,-1.406177533,9.074732404,-0.0312002692,3.941859446
103.4,103.41,192.147639,0.4985691582,-1.406177536,9.225896134,-0.01224762296,3.767764663
103.5,103.51,191.5354236,0.4985691937,-1.406177539,9.274936446,0.008955991778,3.317171656
103.6,103.61,190.9253136,0.4985692296,-1.40617754,9.603391763,0.01932719493,2.798631679
103.7,103.71,190.3179604,0.498569266,-1.40617754,9.84702963,0.02332800733,2.161399819
103.8,103.81,189.7134685,0.4985693029,-1.406177539,10.10860877,0.01453398035,1.530216223
